0 0 0 0 0 0
  -5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	  -4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -2.5000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
  -5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -2.5000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   0.0000000e+00	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
   5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   4.5000000e+01	
  -5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -2.5000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	  -5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   0.0000000e+00	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
  -5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   0.0000000e+00	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
   5.0000000e+01	   5.0000000e+01	   5.0000000e+01	   0.0000000e+00	   0.0000000e+00	   9.0000000e+01	
0 0 0 0 0 0
